Best Solution:
Moderator: 1686755036370945
  Ad ID: 1773591490399230
  Ad ID: 1773606382813180
  Ad ID: 1773493033970690
  Ad ID: 1773537390051320
  Ad ID: 1773575561046010
Moderator: 1755261161421826
  Ad ID: 1772998101648410
  Ad ID: 1773529500886030
  Ad ID: 1773572194078750
  Ad ID: 1773575795047470
  Ad ID: 1767839430224910
  Ad ID: 1765327751487520
  Ad ID: 1770105795545080
  Ad ID: 1772318273182750
  Ad ID: 1772660002690080
  Ad ID: 1773183924617230
  Ad ID: 1773303365601310
  Ad ID: 1773383283061760
  Ad ID: 1773459728295930
  Ad ID: 1773479116677120
  Ad ID: 1773485983252510
  Ad ID: 1773490300914690
  Ad ID: 1772984082394130
  Ad ID: 1773522318441500
  Ad ID: 1773538525907960
  Ad ID: 1773541425169410
  Ad ID: 1773544181367820
  Ad ID: 1773521404649470
  Ad ID: 1773550554901500
  Ad ID: 1773547716033530
  Ad ID: 1773554565658640
  Ad ID: 1773559339455530
  Ad ID: 1773550154693680
  Ad ID: 1773562039391230
  Ad ID: 1773563487806460
  Ad ID: 1773567826747390
  Ad ID: 1773566135564330
  Ad ID: 1773580934500350
  Ad ID: 1773584958213130
  Ad ID: 1773579160357890
  Ad ID: 1773576750784510
  Ad ID: 1773577032907770
  Ad ID: 1773601615559690
  Ad ID: 1773601059119100
  Ad ID: 1773610569943040
  Ad ID: 1773478019330050
  Ad ID: 1773527944791040
  Ad ID: 1773419626838010
  Ad ID: 1773581914012670
Moderator: 1695548425347074
  Ad ID: 1772477808886780
  Ad ID: 1772706083483640
  Ad ID: 1769772551180280
  Ad ID: 1772973008711720
  Ad ID: 1773042182806530
  Ad ID: 1773097804817400
  Ad ID: 1773117743037440
  Ad ID: 1773290260935710
  Ad ID: 1773375058763780
  Ad ID: 1773479056475130
  Ad ID: 1773491348364290
  Ad ID: 1773527277580290
  Ad ID: 1773541048160250
  Ad ID: 1773560217073670
  Ad ID: 1773568147329020
  Ad ID: 1773574325338110
  Ad ID: 1773538890580990
  Ad ID: 1773554003724380
  Ad ID: 1773594744806430
  Ad ID: 1773554173554750
  Ad ID: 1773460160595970
  Ad ID: 1773599215190010
  Ad ID: 1773602443845630
  Ad ID: 1773530199573500
  Ad ID: 1773598341545980
  Ad ID: 1773512440285180
Moderator: 1695191272186881
  Ad ID: 1773485039180810
  Ad ID: 1773519232347160
  Ad ID: 1773509872796680
  Ad ID: 1773537239828490
  Ad ID: 1763434215622650
  Ad ID: 1769323671268380
  Ad ID: 1773057585451010
  Ad ID: 1773345610753020
  Ad ID: 1773390270734330
  Ad ID: 1773421837968390
  Ad ID: 1773480892132400
  Ad ID: 1773485777525840
  Ad ID: 1773491827656730
  Ad ID: 1773492550038530
  Ad ID: 1773519433895950
  Ad ID: 1773528035801130
  Ad ID: 1773537298479100
  Ad ID: 1773540889516080
  Ad ID: 1773539943602190
  Ad ID: 1773558205924350
  Ad ID: 1773562327871490
  Ad ID: 1773560632645680
  Ad ID: 1773550916614140
  Ad ID: 1773560711901180
  Ad ID: 1773570084330490
  Ad ID: 1773578350674990
  Ad ID: 1773583544642560
  Ad ID: 1773562879422460
  Ad ID: 1773534011531260
  Ad ID: 1773578766683130
  Ad ID: 1773574360256510
  Ad ID: 1773583792030720
  Ad ID: 1773585563498490
  Ad ID: 1773559422945280
  Ad ID: 1773540005628920
Moderator: 1695768862433282
  Ad ID: 1773477350284290
  Ad ID: 1773495904585740
  Ad ID: 1765050603496490
  Ad ID: 1768131791625210
  Ad ID: 1770121172832280
  Ad ID: 1772706083483640
  Ad ID: 1773052582138880
  Ad ID: 1773305869143040
  Ad ID: 1773346370816000
  Ad ID: 1773388997942290
  Ad ID: 1773407310818300
  Ad ID: 1773480210865180
  Ad ID: 1773492332216320
  Ad ID: 1773495461986330
  Ad ID: 1773510471356410
  Ad ID: 1773524928571400
  Ad ID: 1773523600930820
  Ad ID: 1773531261825070
  Ad ID: 1773532195646470
  Ad ID: 1773540366817310
  Ad ID: 1773529200023600
  Ad ID: 1773546562285570
  Ad ID: 1773549936613370
  Ad ID: 1773553640877050
  Ad ID: 1773556937624580
  Ad ID: 1773557349807100
  Ad ID: 1773559993741310
  Ad ID: 1773560373641250
  Ad ID: 1773560374843440
  Ad ID: 1773573059300350
  Ad ID: 1773576398752780
  Ad ID: 1773580695252990
  Ad ID: 1773491985791010
  Ad ID: 1773579391376380
  Ad ID: 1773596743127070
  Ad ID: 1773594123212800
  Ad ID: 1773601468024860
  Ad ID: 1773564689405950
  Ad ID: 1773511160339450
  Ad ID: 1773602468649990
  Ad ID: 1773554027951100
  Ad ID: 1773585492649980
  Ad ID: 1773542084283390
  Ad ID: 1773570752620540
Moderator: 1736487925281793
  Ad ID: 1772744499351580
  Ad ID: 1773570142973950
  Ad ID: 1773550532675610
  Ad ID: 1757813436066860
  Ad ID: 1764886773895180
  Ad ID: 1770030680278060
  Ad ID: 1772554920652830
  Ad ID: 1773083632093230
  Ad ID: 1773357509905450
  Ad ID: 1773477395900430
  Ad ID: 1773498128847890
  Ad ID: 1773501385722910
  Ad ID: 1773526396819470
  Ad ID: 1773535391344670
  Ad ID: 1773539452540920
  Ad ID: 1773543499495440
  Ad ID: 1773546897020940
  Ad ID: 1773554904818700
  Ad ID: 1773572112519180
  Ad ID: 1773142853648380
  Ad ID: 1773544488941610
  Ad ID: 1773565447350270
  Ad ID: 1773503587690490
  Ad ID: 1773570960314410
  Ad ID: 1773539002838010
  Ad ID: 1773569568134190
  Ad ID: 1773466443541500
  Ad ID: 1773523879137300
  Ad ID: 1773580239276030
  Ad ID: 1773590315025400
  Ad ID: 1773566740854850
Moderator: 5398752
  Ad ID: 1769433242777640
  Ad ID: 1772050451084370
  Ad ID: 1771032037114920
  Ad ID: 1772467642284060
  Ad ID: 1773005208475660
  Ad ID: 1773301308971050
  Ad ID: 1773306910136320
  Ad ID: 1773345627532280
  Ad ID: 1773368452446210
  Ad ID: 1773369139909630
  Ad ID: 1773454073413650
  Ad ID: 1773474017546240
  Ad ID: 1773483289505820
  Ad ID: 1773483839445040
  Ad ID: 1773507675189250
  Ad ID: 1773522879969280
  Ad ID: 1773508309202990
  Ad ID: 1773538088777720
  Ad ID: 1773542022299650
  Ad ID: 1773549019288620
  Ad ID: 1773469641802750
  Ad ID: 1773574901650460
  Ad ID: 1773588232204290
  Ad ID: 1773590669453310
  Ad ID: 1773601604217860
  Ad ID: 1773597166516250
  Ad ID: 1773568861675610
  Ad ID: 1773591156718590
  Ad ID: 1773573650532350
  Ad ID: 1773578842233860
  Ad ID: 1773489258159100
Moderator: 7677885
  Ad ID: 1773564701405210
  Ad ID: 1756714501022730
  Ad ID: 1773114166020090
  Ad ID: 1773213865961470
  Ad ID: 1773266663308290
  Ad ID: 1773320254742530
  Ad ID: 1773417586735110
  Ad ID: 1773442400724990
  Ad ID: 1773463643066380
  Ad ID: 1773505700249680
  Ad ID: 1773515311158280
  Ad ID: 1773520649358370
  Ad ID: 1773542643903480
  Ad ID: 1773458927254530
  Ad ID: 1773547660942330
  Ad ID: 1773558018772990
  Ad ID: 1773568051646480
  Ad ID: 1773556383518720
  Ad ID: 1773588298551290
  Ad ID: 1773580471161850
  Ad ID: 1773590077951010
  Ad ID: 1773602623223810
  Ad ID: 1773597183142910
  Ad ID: 1773558951257100
  Ad ID: 1773601654471730
  Ad ID: 1773529758029820
  Ad ID: 1773543989835770
  Ad ID: 1773608378935300
Moderator: 1717873004098561
  Ad ID: 1773367858024480
  Ad ID: 1773523603237880
  Ad ID: 1772305300019210
  Ad ID: 1773156531547150
  Ad ID: 1773274008987640
  Ad ID: 1773289835707400
  Ad ID: 1773334930320380
  Ad ID: 1773369336372220
  Ad ID: 1773434584322050
  Ad ID: 1773436909388800
  Ad ID: 1773470488101920
  Ad ID: 1773487960415280
  Ad ID: 1773510884861950
  Ad ID: 1773526096832560
  Ad ID: 1773530699829240
  Ad ID: 1773533404860460
  Ad ID: 1773534458408970
  Ad ID: 1773542523343870
  Ad ID: 1773547537232910
  Ad ID: 1773549728313360
  Ad ID: 1773570650864650
  Ad ID: 1773566145884200
  Ad ID: 1773560373641250
  Ad ID: 1773559399550990
  Ad ID: 1773564859721720
  Ad ID: 1773563700932600
  Ad ID: 1773567179211800
  Ad ID: 1773575349950480
  Ad ID: 1773573240897530
  Ad ID: 1773555434542080
  Ad ID: 1773595848720410
  Ad ID: 1773574818329600
  Ad ID: 1773546131699730
  Ad ID: 1773587402534910
  Ad ID: 1773602896356350
  Ad ID: 1773576825999360
Moderator: 5283668
  Ad ID: 1773482240169980
  Ad ID: 1773532313468930
  Ad ID: 1760293602256930
  Ad ID: 1741907050549240
  Ad ID: 1757793563345950
  Ad ID: 1763434144141340
  Ad ID: 1767004688042000
  Ad ID: 1767494524672000
  Ad ID: 1772983680800770
  Ad ID: 1773200580646960
  Ad ID: 1773203507842050
  Ad ID: 1773235397691390
  Ad ID: 1773305228858410
  Ad ID: 1773320924996600
  Ad ID: 1773351264412670
  Ad ID: 1773399091017760
  Ad ID: 1773503076658190
  Ad ID: 1773505916729340
  Ad ID: 1773532132562950
  Ad ID: 1773536421608490
  Ad ID: 1773540432583680
  Ad ID: 1773543657043980
  Ad ID: 1773525117033470
  Ad ID: 1773558153840670
  Ad ID: 1773562932953090
  Ad ID: 1773564043063330
  Ad ID: 1773567523155000
  Ad ID: 1773570016664630
  Ad ID: 1773587480476700
  Ad ID: 1773592364981240
  Ad ID: 1773488161643520
Moderator: 7986097
  Ad ID: 1770034198365200
  Ad ID: 1757409994911790
  Ad ID: 1754408188894220
  Ad ID: 1761652519882780
  Ad ID: 1772910060606460
  Ad ID: 1772961652809720
  Ad ID: 1773220913596410
  Ad ID: 1773217195850750
  Ad ID: 1773289835707400
  Ad ID: 1773303055490050
  Ad ID: 1773379794849790
  Ad ID: 1773458629084160
  Ad ID: 1773462236313600
  Ad ID: 1773483386590210
  Ad ID: 1773487242710010
  Ad ID: 1773325462877200
  Ad ID: 1773491825519610
  Ad ID: 1773291130466330
  Ad ID: 1773513046907920
  Ad ID: 1773519797548030
  Ad ID: 1773538485397500
  Ad ID: 1773537251147820
  Ad ID: 1773547539902460
  Ad ID: 1773551146573840
  Ad ID: 1773576137858040
  Ad ID: 1773560351175730
  Ad ID: 1773567252946940
  Ad ID: 1773608980798490
  Ad ID: 1773572878514170
  Ad ID: 1773549404409890
  Ad ID: 1773521103335420
  Ad ID: 1773552546012160
  Ad ID: 1773549332973570
  Ad ID: 1773486913042430
  Ad ID: 1773578747489280
  Ad ID: 1773553201948670
Moderator: 6853731
  Ad ID: 1773480303060010
  Ad ID: 1769407286764560
  Ad ID: 1771217934168110
  Ad ID: 1773336358121470
  Ad ID: 1773358630781950
  Ad ID: 1773370468848640
  Ad ID: 1773402041197580
  Ad ID: 1773431443527680
  Ad ID: 1773459303708670
  Ad ID: 1773480039276570
  Ad ID: 1773476301332480
  Ad ID: 1773489041480700
  Ad ID: 1773505797074970
  Ad ID: 1773509723137050
  Ad ID: 1773509945007100
  Ad ID: 1773517030634510
  Ad ID: 1772663690815570
  Ad ID: 1773523008722950
  Ad ID: 1773548832062480
  Ad ID: 1773546790300670
  Ad ID: 1773550796656670
  Ad ID: 1773562375195690
  Ad ID: 1773597571164170
  Ad ID: 1773568935348220
  Ad ID: 1773609818443780
Moderator: 1738944472697858
  Ad ID: 1772993446242300
  Ad ID: 1759997531288610
  Ad ID: 1770776270956560
  Ad ID: 1771291296627710
  Ad ID: 1772003656855560
  Ad ID: 1773093444302940
  Ad ID: 1773423581405180
  Ad ID: 1773483620168700
  Ad ID: 1773474568325150
  Ad ID: 1773523868137470
  Ad ID: 1773525550557180
  Ad ID: 1773527958255620
  Ad ID: 1773534692730890
  Ad ID: 1773537854109690
  Ad ID: 1773541156634640
  Ad ID: 1773538769916930
  Ad ID: 1773568841133050
  Ad ID: 1773552019365880
  Ad ID: 1773552439933950
  Ad ID: 1773567745529890
  Ad ID: 1773577781409810
  Ad ID: 1773590576512000
  Ad ID: 1773596007709720
  Ad ID: 1773587327773690
  Ad ID: 1773595657336830
  Ad ID: 1773594282576890
  Ad ID: 1773592544644100
  Ad ID: 1773602990206980
  Ad ID: 1773538187122680
Moderator: 1702615776441346
  Ad ID: 1773598034711560
  Ad ID: 1765477297420300
  Ad ID: 1771937787436080
  Ad ID: 1772938535781490
  Ad ID: 1773131926347770
  Ad ID: 1773196438449180
  Ad ID: 1773267010419740
  Ad ID: 1773327110258690
  Ad ID: 1773428191860740
  Ad ID: 1773468564872190
  Ad ID: 1773472236520450
  Ad ID: 1773489149719550
  Ad ID: 1773527525635090
  Ad ID: 1773539592658970
  Ad ID: 1773548781875200
  Ad ID: 1773554265110570
  Ad ID: 1773555027793950
  Ad ID: 1773557918330880
  Ad ID: 1773554316473340
  Ad ID: 1773592287766520
  Ad ID: 1773600332361730
  Ad ID: 1773444508244990
  Ad ID: 1773593522511870
  Ad ID: 1773526289868800
  Ad ID: 1773549010717690
  Ad ID: 1773547596492800
  Ad ID: 1773588046812160
  Ad ID: 1773584334889980
Moderator: 1771766145225730
  Ad ID: 1773485049948160
  Ad ID: 1773558500284410
  Ad ID: 1767503119530010
  Ad ID: 1773579496046590
  Ad ID: 1772104659121170
  Ad ID: 1771341754846220
  Ad ID: 1772599079234590
  Ad ID: 1772588410547200
  Ad ID: 1773218761822220
  Ad ID: 1773276904983550
  Ad ID: 1773290353646620
  Ad ID: 1773309514700800
  Ad ID: 1773403648314360
  Ad ID: 1773414072332280
  Ad ID: 1773437043018750
  Ad ID: 1773465119716350
  Ad ID: 1773482471089170
  Ad ID: 1773502653221900
  Ad ID: 1773523424920580
  Ad ID: 1773528598260730
  Ad ID: 1773529396498430
  Ad ID: 1773533658098700
  Ad ID: 1773539351743530
  Ad ID: 1773548886943740
  Ad ID: 1773556995134460
  Ad ID: 1773489414334460
  Ad ID: 1773563503547390
  Ad ID: 1773563679713280
  Ad ID: 1773561340300320
  Ad ID: 1773484937709560
  Ad ID: 1773579002742830
  Ad ID: 1773565165038640
  Ad ID: 1773587908850720
  Ad ID: 1773588139412480
  Ad ID: 1773550644507650
  Ad ID: 1773523237441540
  Ad ID: 1773534780537850
  Ad ID: 1773476726424570
  Ad ID: 1773599088111610
  Ad ID: 1773579171851260
  Ad ID: 1773552507393020
Moderator: 8895709
  Ad ID: 1773471457885280
  Ad ID: 1773484752087090
  Ad ID: 1773568539637760
  Ad ID: 1773587426599930
  Ad ID: 1772373808207920
  Ad ID: 1772525947669530
  Ad ID: 1772832962352120
  Ad ID: 1773125887720450
  Ad ID: 1773173954032640
  Ad ID: 1773221671103490
  Ad ID: 1773264750662670
  Ad ID: 1773412687268880
  Ad ID: 1773421019839480
  Ad ID: 1773444827107370
  Ad ID: 1773456571371520
  Ad ID: 1773469291179010
  Ad ID: 1773479085878270
  Ad ID: 1773481997981690
  Ad ID: 1773491979057150
  Ad ID: 1773524234897410
  Ad ID: 1773542499863550
  Ad ID: 1773546825915390
  Ad ID: 1773552428968960
  Ad ID: 1773556649361450
  Ad ID: 1773557396404270
  Ad ID: 1773560469424160
  Ad ID: 1773556905648160
  Ad ID: 1773562977847290
  Ad ID: 1773569440585720
  Ad ID: 1773569878972410
  Ad ID: 1773573803222060
  Ad ID: 1773586453907500
  Ad ID: 1773586795615280
  Ad ID: 1773579048119290
  Ad ID: 1773586365731840
  Ad ID: 1773236610458670
  Ad ID: 1773531562311680
  Ad ID: 1773557949720580
  Ad ID: 1773557921045500
  Ad ID: 1773543429072890
Moderator: 1671850728988677
  Ad ID: 1772072177679360
  Ad ID: 1772994406775800
  Ad ID: 1773113214998520
  Ad ID: 1773355859802110
  Ad ID: 1773355443769340
  Ad ID: 1773392905573370
  Ad ID: 1773401712345090
  Ad ID: 1773504468413440
  Ad ID: 1773515948091390
  Ad ID: 1773513506804750
  Ad ID: 1773538873481220
  Ad ID: 1773543080518670
  Ad ID: 1773539476303900
  Ad ID: 1773549719137280
  Ad ID: 1773548020314110
  Ad ID: 1773554374331410
  Ad ID: 1773571594215420
  Ad ID: 1773574832761850
  Ad ID: 1773590852056080
  Ad ID: 1773590218856450
  Ad ID: 1773543530161150
  Ad ID: 1773534874672130
  Ad ID: 1773554035610620
  Ad ID: 1773543621342210
Moderator: 1768509392482305
  Ad ID: 1773372837442560
  Ad ID: 1773598586573820
  Ad ID: 1767320369479730
  Ad ID: 1767937939366930
  Ad ID: 1772799418900540
  Ad ID: 1773227508288510
  Ad ID: 1773283291504680
  Ad ID: 1773302790662140
  Ad ID: 1773341685920760
  Ad ID: 1773498597107710
  Ad ID: 1773527744385020
  Ad ID: 1773536105804800
  Ad ID: 1773538657073150
  Ad ID: 1773540820991020
  Ad ID: 1773563170921520
  Ad ID: 1773550017117210
  Ad ID: 1773547234571260
  Ad ID: 1773563536468990
  Ad ID: 1773571354241020
  Ad ID: 1773577478033420
  Ad ID: 1773589962570750
  Ad ID: 1773588117570560
  Ad ID: 1773610185104430
  Ad ID: 1773564237964320
  Ad ID: 1773600885948420
  Ad ID: 1773527597157380
  Ad ID: 1773389016720380
  Ad ID: 1773581407742970
  Ad ID: 1773556656381950
  Ad ID: 1773492564500480
Moderator: 1707485343250433
  Ad ID: 1773480206017560
  Ad ID: 1743929265968120
  Ad ID: 1764246757874720
  Ad ID: 1766852551290930
  Ad ID: 1771740451250170
  Ad ID: 1772824938410000
  Ad ID: 1773152704145420
  Ad ID: 1773152501665790
  Ad ID: 1773214962823180
  Ad ID: 1773301050775550
  Ad ID: 1773364902853630
  Ad ID: 1773367088181250
  Ad ID: 1773411797756920
  Ad ID: 1773475628056570
  Ad ID: 1773495378570290
  Ad ID: 1773525533214720
  Ad ID: 1773537037798410
  Ad ID: 1773539311393840
  Ad ID: 1773540989090810
  Ad ID: 1773542503994360
  Ad ID: 1773541213163520
  Ad ID: 1773468921491450
  Ad ID: 1773554404947960
  Ad ID: 1773558002282530
  Ad ID: 1773577952921600
  Ad ID: 1773495146772480
  Ad ID: 1773551614462970
  Ad ID: 1773571024141340
  Ad ID: 1773583671683080
  Ad ID: 1773599509099520
  Ad ID: 1773553004056600
  Ad ID: 1773536154055680
  Ad ID: 1773583706531840
  Ad ID: 1773583593235450
  Ad ID: 1773561474554880
Moderator: 1743688605202449
  Ad ID: 1773598696868910
  Ad ID: 1771044912199690
  Ad ID: 1771874864945150
  Ad ID: 1772297211611150
  Ad ID: 1772513591314450
  Ad ID: 1773227724178460
  Ad ID: 1773228009527290
  Ad ID: 1773278375630840
  Ad ID: 1773293091576860
  Ad ID: 1773296765176830
  Ad ID: 1773472585667590
  Ad ID: 1773477274440700
  Ad ID: 1773482158849050
  Ad ID: 1773488551153680
  Ad ID: 1773486619508730
  Ad ID: 1773487960415280
  Ad ID: 1773516923948030
  Ad ID: 1773524611836960
  Ad ID: 1773533804065790
  Ad ID: 1773536303460350
  Ad ID: 1773538727202840
  Ad ID: 1773558177379340
  Ad ID: 1773536367290410
  Ad ID: 1773559249830910
  Ad ID: 1773563548639260
  Ad ID: 1773571074151420
  Ad ID: 1773580283671560
  Ad ID: 1773580546617380
  Ad ID: 1773591450834980
  Ad ID: 1773594368566270
  Ad ID: 1771117163924490
  Ad ID: 1773611382444030
  Ad ID: 1773493369028610
  Ad ID: 1773564871192580
  Ad ID: 1773539352345600
  Ad ID: 1773493261178880
  Ad ID: 1773528400859130
  Ad ID: 1773542729665530
  Ad ID: 1773559283602430
Moderator: 1773649308319761
  Ad ID: 1773514439519230
  Ad ID: 1760421681415210
  Ad ID: 1769249530708010
  Ad ID: 1771955595837440
  Ad ID: 1773100234291200
  Ad ID: 1773383707224100
  Ad ID: 1773389522543610
  Ad ID: 1773455480797180
  Ad ID: 1773484497382400
  Ad ID: 1773490928266240
  Ad ID: 1773527844724740
  Ad ID: 1773528072788000
  Ad ID: 1773543375046650
  Ad ID: 1773512327630860
  Ad ID: 1773548816945200
  Ad ID: 1773561976621050
  Ad ID: 1773491759884290
  Ad ID: 1773568112865320
  Ad ID: 1773581657408530
  Ad ID: 1773564910581760
  Ad ID: 1773587039663130
  Ad ID: 1773591218403330
  Ad ID: 1773609100557310
  Ad ID: 1773530133419010
  Ad ID: 1773591229739010
  Ad ID: 1773548081097760
  Ad ID: 1773525043725330
  Ad ID: 1773491767422970
Moderator: 1709515822030849
  Ad ID: 1773551402601520
  Ad ID: 1773074882047020
  Ad ID: 1772694944426030
  Ad ID: 1773124262725630
  Ad ID: 1773263691120640
  Ad ID: 1772723883570220
  Ad ID: 1773280669984770
  Ad ID: 1773286887559160
  Ad ID: 1773302264634370
  Ad ID: 1773403311110140
  Ad ID: 1773407246219260
  Ad ID: 1773411179247650
  Ad ID: 1773443722673150
  Ad ID: 1773498807116810
  Ad ID: 1773507127657470
  Ad ID: 1773531740415020
  Ad ID: 1773531839675390
  Ad ID: 1773533450917880
  Ad ID: 1773539514039340
  Ad ID: 1772672186356730
  Ad ID: 1773545337091080
  Ad ID: 1773557443188730
  Ad ID: 1773563165195260
  Ad ID: 1773578030557200
  Ad ID: 1773596905942010
  Ad ID: 1773605911595010
  Ad ID: 1773611189363710
  Ad ID: 1773600315340800
  Ad ID: 1773502006672380
  Ad ID: 1773488160664570
Moderator: 1703396498337794
  Ad ID: 1765686232552480
  Ad ID: 1768408799414300
  Ad ID: 1770582472249340
  Ad ID: 1771654165074990
  Ad ID: 1773087742387200
  Ad ID: 1773269467736060
  Ad ID: 1773339992745990
  Ad ID: 1773341833837560
  Ad ID: 1773436986654720
  Ad ID: 1773477002800160
  Ad ID: 1773522784975920
  Ad ID: 1773533487347740
  Ad ID: 1773537358680110
  Ad ID: 1773539424870450
  Ad ID: 1773543687638010
  Ad ID: 1773549681126430
  Ad ID: 1773556793489420
  Ad ID: 1773560373206030
  Ad ID: 1773568263050290
  Ad ID: 1773425587415040
  Ad ID: 1773577107842100
  Ad ID: 1773590402414610
  Ad ID: 1773597157671930
  Ad ID: 1773590305054720
  Ad ID: 1773596255168510
  Ad ID: 1773600528444460
  Ad ID: 1773595655760930
  Ad ID: 1771285056761870
  Ad ID: 1773544736683010
  Ad ID: 1773572900122620
Moderator: 1741850392320033
  Ad ID: 1773482250872860
  Ad ID: 1773539077538840
  Ad ID: 1758428309283880
  Ad ID: 1769958275320860
  Ad ID: 1770368691226720
  Ad ID: 1771129435850750
  Ad ID: 1771502866268190
  Ad ID: 1772043264727070
  Ad ID: 1772666066871360
  Ad ID: 1772746397243400
  Ad ID: 1771683932371970
  Ad ID: 1773036508875780
  Ad ID: 1773056034067450
  Ad ID: 1773163997089790
  Ad ID: 1773287588900860
  Ad ID: 1773298690900990
  Ad ID: 1773358303219710
  Ad ID: 1773364160637950
  Ad ID: 1773388226846720
  Ad ID: 1773405006519310
  Ad ID: 1773408482672640
  Ad ID: 1773420416081920
  Ad ID: 1773469204651000
  Ad ID: 1773479326650410
  Ad ID: 1773488400648240
  Ad ID: 1773518828349440
  Ad ID: 1773529121493040
  Ad ID: 1773526617449470
  Ad ID: 1773544068918290
  Ad ID: 1773545447414780
  Ad ID: 1773558740234240
  Ad ID: 1773561360264190
  Ad ID: 1773559782773790
  Ad ID: 1773530908457980
  Ad ID: 1773566637361150
  Ad ID: 1773578314445850
  Ad ID: 1773578682775610
  Ad ID: 1773580804661280
  Ad ID: 1773576169978880
  Ad ID: 1773588301616130
  Ad ID: 1773592688859200
  Ad ID: 1773593803956220
  Ad ID: 1773534253568000
  Ad ID: 1773531394569220
  Ad ID: 1773522832840700
  Ad ID: 1773433315039230
  Ad ID: 1773604351425540
  Ad ID: 1773592273234940
